Date;ENGI FP Equity;CS FP Equity;RTY Index;SPX Index;SX5E Index;SXXP Index
26/09/2018;12.405;23.695;1691.608;2905.97;3433.15;385.04
25/09/2018;12.25;23.475;1708.805;2915.56;3419.78;383.89
24/09/2018;12.46;23.315;1705.318;2919.37;3410.44;382.14
21/09/2018;12.62;23.345;1712.316;2929.67;3430.81;384.29
20/09/2018;12.405;23.015;1720.184;2930.75;3403.12;382.63
19/09/2018;12.17;22.795;1702.934;2907.95;3368.56;379.98
18/09/2018;12.43;22.405;1710.971;2904.31;3358.46;378.73
17/09/2018;12.445;22.23;1703.548;2888.8;3346.11;378.31
14/09/2018;12.40;22.145;1721.719;2904.98;3344.63;377.85
13/09/2018;12.40;22.04;1714.32;2904.18;3333.68;376.52
12/09/2018;12.45;21.925;1715.696;2888.92;3326.6;377.08
11/09/2018;12.47;21.85;1718.404;2887.89;3311.66;375.31
10/09/2018;12.495;21.98;1717.467;2877.13;3309.28;375.51
07/09/2018;12.255;21.79;1713.18;2871.68;3293.36;373.77
06/09/2018;12.28;21.965;1714.468;2878.05;3295.95;373.47
05/09/2018;12.345;22.00;1727.645;2888.6;3315.62;375.68
04/09/2018;12.59;22.03;1733.377;2896.72;3359.36;379.83
03/09/2018;12.60;22.12;#N/A;#N/A;3394.99;382.51
31/08/2018;12.63;21.745;1740.753;2901.52;3392.9;382.26
30/08/2018;12.985;21.93;1732.354;2901.13;3430.99;385.36
29/08/2018;13.03;22.10;1734.749;2914.04;3456.13;386.58
28/08/2018;12.975;22.065;1728.422;2897.52;3447.57;385.46
27/08/2018;13.025;21.935;1728.406;2896.74;3456.01;385.57
24/08/2018;13.06;21.755;1725.671;2874.69;3427.44;383.56
23/08/2018;13.115;21.73;1717.051;2856.98;3419.26;383.38
22/08/2018;13.065;21.785;1722.542;2861.82;3420.18;384.02
21/08/2018;13.16;21.725;1718.045;2862.96;3411.66;384.15
20/08/2018;13.13;21.515;1698.693;2857.05;3393.67;383.23
17/08/2018;13.075;21.525;1692.947;2850.13;3372.94;381.06
16/08/2018;13.14;21.59;1685.752;2840.69;3377.56;381.43
15/08/2018;13.025;21.40;1670.666;2818.37;3359.08;379.7
14/08/2018;13.18;21.53;1692.578;2839.96;3409.44;384.92
13/08/2018;13.16;21.665;1675.315;2821.93;3409.68;384.91
10/08/2018;13.08;21.86;1686.804;2833.28;3426.28;385.86
09/08/2018;13.385;22.265;1690.887;2853.58;3494.13;390.05
08/08/2018;13.33;22.18;1686.882;2857.7;3493.6;389.69
07/08/2018;13.49;22.05;1688.3;2858.45;3504.37;390.49
06/08/2018;13.405;22.055;1684.311;2850.4;3483.3;388.66
03/08/2018;13.45;22.05;1673.372;2840.35;3482.4;389.16
02/08/2018;13.44;21.91;1682.099;2827.22;3469.21;386.64
01/08/2018;13.54;21.685;1669.263;2813.36;3509.23;389.84
31/07/2018;13.815;21.60;1670.805;2816.29;3525.49;391.61
30/07/2018;13.80;21.38;1653.132;2802.6;3512.31;390.92
27/07/2018;14.15;21.225;1663.34;2818.82;3527.18;392.08
26/07/2018;13.81;21.04;1695.36;2837.44;3509.26;390.53
25/07/2018;13.505;20.94;1685.203;2846.07;3468.45;387.17
24/07/2018;13.455;21.065;1680.195;2820.4;3483.31;388.18
23/07/2018;13.55;20.78;1698.414;2806.98;3454.05;384.88
20/07/2018;13.375;20.75;1696.808;2801.83;3460.03;385.62
19/07/2018;13.34;20.93;1701.311;2804.49;3471.64;386.18
18/07/2018;13.445;20.95;1691.869;2815.62;3485.08;387.06
17/07/2018;13.395;20.84;1687.264;2809.55;3457.5;384.98
16/07/2018;13.40;20.75;1678.544;2798.43;3449.08;384.05
13/07/2018;13.525;20.74;1687.079;2801.31;3454.54;385.03
12/07/2018;13.515;20.735;1690.277;2798.29;3445.49;384.37
11/07/2018;13.41;20.77;1683.662;2774.02;3422.35;381.4
10/07/2018;13.50;21.105;1695.618;2793.84;3473.31;386.25
09/07/2018;13.51;21.29;1704.603;2784.17;3460.44;384.59
06/07/2018;13.585;21.13;1694.054;2759.82;3448.49;382.36
05/07/2018;13.525;21.125;1679.482;2736.61;3440.92;381.59
04/07/2018;13.40;21.005;#N/A;#N/A;3412.03;380.05
03/07/2018;13.37;20.885;1660.42;2713.22;3406.34;379.81
02/07/2018;13.15;20.825;1655.086;2726.71;3372.21;376.75
29/06/2018;13.13;21.015;1643.069;2718.37;3395.6;379.93
28/06/2018;13.135;20.825;1645.017;2716.31;3365.52;376.87
27/06/2018;13.27;20.95;1640.454;2699.63;3397.13;379.97
26/06/2018;13.095;21.03;1668.527;2723.06;3368.72;377.25
25/06/2018;13.025;21.16;1657.51;2717.07;3369.21;377.05
22/06/2018;13.235;21.42;1685.577;2754.88;3441.6;385.01
21/06/2018;13.15;21.265;1688.95;2749.76;3403.51;380.85
20/06/2018;13.25;21.445;1706.985;2767.32;3439.6;384.29
19/06/2018;13.20;21.495;1693.446;2762.59;3435.3;383.21
18/06/2018;13.25;21.58;1692.46;2773.75;3466.65;385.91
15/06/2018;13.92;21.60;1683.908;2779.66;3505.02;389.13
14/06/2018;13.895;21.835;1684.725;2782.49;3527.11;393.04
13/06/2018;13.565;21.76;1676.537;2775.63;3479.56;388.25
12/06/2018;13.68;21.90;1682.299;2786.85;3475.58;387.53
11/06/2018;13.625;21.985;1674.678;2782;3480.22;387.94
08/06/2018;13.50;21.80;1672.49;2779.03;3447.3;385.12
07/06/2018;13.66;21.80;1667.775;2770.37;3459.77;385.94
06/06/2018;13.49;21.63;1675.949;2772.35;3460.82;386.88
05/06/2018;13.58;21.73;1664.625;2748.8;3456.79;386.89
04/06/2018;13.715;21.975;1653.37;2746.87;3469.57;388.11
01/06/2018;13.56;21.83;1647.983;2734.62;3453.54;386.91
31/05/2018;13.535;21.325;1633.609;2705.27;3406.65;383.06
30/05/2018;13.72;21.35;1647.989;2724.01;3441.19;385.49
29/05/2018;13.735;21.53;1623.649;2689.86;3428.14;384.47
28/05/2018;13.81;22.29;#N/A;#N/A;3482.64;389.82
25/05/2018;13.95;22.445;1626.928;2721.33;3515.36;391.08
24/05/2018;14.155;22.505;1628.222;2727.76;3521.76;390.54
23/05/2018;14.28;22.575;1627.609;2733.29;3541.82;392.58
22/05/2018;14.28;22.95;1625.237;2724.44;3587.25;396.94
21/05/2018;14.60;22.96;1637.442;2733.01;3572.57;395.87
18/05/2018;14.615;22.995;1626.629;2712.97;3573.76;394.67
17/05/2018;14.545;23.04;1625.29;2720.13;3592.18;395.79
16/05/2018;14.25;22.64;1616.367;2722.46;3562.85;393.21
15/05/2018;14.77;22.68;1600.34;2711.45;3564.29;392.37
14/05/2018;14.69;22.565;1600.344;2730.13;3565.74;392.19
11/05/2018;14.64;22.495;1606.792;2727.72;3565.52;392.4
10/05/2018;14.60;22.37;1603.713;2723.07;3569.71;391.97
09/05/2018;14.60;22.34;1596.053;2697.79;3569.74;392.44
08/05/2018;14.72;22.525;1586.392;2671.92;3557.88;390
07/05/2018;14.70;22.65;1578.948;2672.63;3564.19;389.51
04/05/2018;14.70;22.555;1565.603;2663.42;3550.59;387.03
03/05/2018;14.57;22.405;1546.558;2629.73;3529.12;384.62
02/05/2018;14.555;23.845;1554.914;2635.67;3553.79;387.44
30/04/2018;14.55;23.72;1541.884;2648.05;3536.52;385.32
27/04/2018;14.435;23.54;1556.236;2669.91;3518.78;384.64
26/04/2018;14.33;23.455;1557.895;2666.94;3506.03;383.75
25/04/2018;14.18;23.415;1550.467;2639.4;3485.83;380.17
24/04/2018;14.15;23.49;1553.281;2634.56;3510.88;383.11
23/04/2018;14.165;23.555;1562.12;2670.29;3513.06;383.18
20/04/2018;14.135;23.415;1564.124;2670.14;3494.2;381.84
19/04/2018;14.09;23.455;1573.818;2693.13;3486.6;381.95
18/04/2018;14.00;23.36;1583.562;2708.64;3490.89;381.86
17/04/2018;13.97;23.125;1579.802;2706.39;3477.91;380.77
16/04/2018;13.885;22.875;1563.033;2677.84;3441.04;377.74
13/04/2018;13.975;22.70;1549.509;2656.3;3448;379.2
12/04/2018;13.95;22.57;1557.326;2663.99;3443.97;378.82
11/04/2018;13.80;22.22;1546.805;2642.19;3419.71;376.18
10/04/2018;13.83;22.22;1543.433;2656.87;3438.78;378.42
09/04/2018;13.92;22.065;1514.463;2613.16;3414.85;375.3
06/04/2018;14.05;22.00;1513.297;2604.47;3408.1;374.82
05/04/2018;14.00;21.88;1542.927;2662.84;3429.95;376.13
04/04/2018;13.795;21.51;1531.665;2644.69;3340.35;367.33
03/04/2018;13.665;21.59;1512.155;2614.45;3346.93;369.07
29/03/2018;13.555;21.60;1529.427;2640.87;3361.5;370.87
28/03/2018;13.545;21.43;1513.031;2605;3331.25;369.26
27/03/2018;13.20;21.34;1513.566;2612.62;3316.95;367.57
26/03/2018;13.26;21.14;1543.717;2658.55;3278.72;363.18
23/03/2018;13.255;21.31;1510.083;2588.26;3298.07;365.82
22/03/2018;13.47;21.795;1543.872;2643.69;3348.19;369.15
21/03/2018;13.565;22.32;1579.303;2711.93;3401.04;374.96
20/03/2018;13.46;22.46;1570.405;2716.94;3412.08;375.57
19/03/2018;13.445;22.33;1570.562;2712.92;3394.79;373.68
16/03/2018;13.54;22.795;1586.048;2752.01;3437.4;377.71
15/03/2018;13.45;22.565;1576.618;2747.33;3414.13;376.88
14/03/2018;13.31;22.43;1584.311;2749.48;3390.98;374.94
13/03/2018;13.13;22.535;1592.052;2765.31;3397.35;375.49
12/03/2018;13.19;22.605;1601.056;2783.02;3429.48;379.2
09/03/2018;13.175;22.49;1597.142;2786.57;3420.54;378.24
08/03/2018;13.13;22.655;1571.965;2738.97;3413.28;376.62
07/03/2018;12.645;22.41;1574.533;2726.8;3377.36;372.71
06/03/2018;12.625;22.825;1562.204;2728.12;3357.86;371.37
05/03/2018;12.60;22.62;1546.048;2720.94;3355.32;370.87
02/03/2018;12.27;25.05;1533.172;2691.25;3324.75;367.04
01/03/2018;12.74;25.79;1507.388;2677.67;3399.16;374.86
28/02/2018;12.875;25.86;1512.446;2713.83;3438.96;379.63
27/02/2018;13.07;25.915;1536.474;2744.28;3458.03;382.36
26/02/2018;12.96;25.65;1559.332;2779.6;3463.18;383.06
23/02/2018;12.975;25.48;1549.186;2747.3;3441.46;381.16
22/02/2018;12.815;25.605;1529.987;2703.96;3431.99;380.34
21/02/2018;12.70;25.445;1531.836;2701.33;3430.16;381.1
20/02/2018;12.615;25.40;1529.992;2716.26;3435.08;380.51
19/02/2018;12.585;25.315;#N/A;#N/A;3407.79;378.24
16/02/2018;12.65;25.22;1543.551;2732.22;3426.8;380.62
15/02/2018;12.525;25.20;1537.197;2731.2;3389.63;376.51
14/02/2018;12.615;24.85;1522.096;2698.63;3369.83;374.53
13/02/2018;12.495;24.80;1494.95;2662.94;3340.93;370.58
12/02/2018;12.655;25.07;1490.981;2656;3368.25;372.93
09/02/2018;12.635;24.91;1477.836;2619.55;3325.99;368.61
08/02/2018;12.845;25.325;1463.793;2581;3377.3;374.03
07/02/2018;13.175;25.845;1507.969;2681.66;3454.52;380.13
06/02/2018;13.03;25.56;1507.168;2695.14;3394.92;372.79
05/02/2018;13.37;26.355;1491.089;2648.94;3478.77;382
02/02/2018;13.575;26.565;1547.273;2762.13;3523.28;388.07
01/02/2018;13.84;26.42;1579.866;2821.98;3577.35;393.49
31/01/2018;13.98;26.495;1574.982;2823.81;3609.29;395.46
30/01/2018;13.895;26.635;1582.817;2822.43;3606.75;396.12
29/01/2018;14.03;27.175;1598.109;2853.53;3643.04;399.8
26/01/2018;13.995;26.92;1608.058;2872.87;3647.41;400.57
25/01/2018;14.07;26.98;1601.669;2839.25;3630.15;398.56
24/01/2018;14.175;27.075;1599.611;2837.54;3643.22;400.79
23/01/2018;14.41;27.26;1610.706;2839.13;3672.29;402.81
22/01/2018;14.45;27.44;1605.165;2832.97;3665.28;402.11
19/01/2018;14.42;27.335;1597.628;2810.3;3649.07;400.88
18/01/2018;14.435;27.255;1576.729;2798.03;3620.91;398.73
17/01/2018;14.55;26.71;1586.658;2802.56;3612.78;397.97
16/01/2018;14.66;26.74;1572.97;2776.42;3622.01;398.35
15/01/2018;14.485;26.795;#N/A;#N/A;3611.81;397.83
12/01/2018;14.56;26.86;1591.972;2786.24;3612.61;398.49
11/01/2018;14.67;26.575;1586.787;2767.56;3595.24;397.25
10/01/2018;14.65;26.385;1559.801;2748.23;3609.83;398.6
09/01/2018;14.68;26.035;1560.099;2751.29;3622.87;400.11
08/01/2018;14.69;25.815;1561.808;2747.71;3616.45;398.41
05/01/2018;14.595;25.505;1560.01;2743.15;3607.63;397.35
04/01/2018;14.515;25.24;1555.724;2723.99;3568.88;393.68
03/01/2018;14.29;24.73;1552.576;2713.06;3509.88;390.22
02/01/2018;14.23;24.76;1550.011;2695.81;3490.19;388.35
29/12/2017;14.335;24.735;1535.511;2673.61;3503.96;389.18
28/12/2017;14.395;24.975;1548.926;2687.54;3524.31;389.54
27/12/2017;14.495;25.065;1543.937;2682.62;3550.17;390.54
22/12/2017;14.565;25.175;1542.925;2683.34;3553.39;390.28
21/12/2017;14.53;25.29;1547.107;2684.57;3570.78;390.69
20/12/2017;14.495;25.255;1540.076;2679.25;3552.65;388.37
19/12/2017;14.515;25.48;1536.75;2681.47;3582.22;391.02
18/12/2017;14.70;25.695;1548.925;2690.16;3609.42;392.66
15/12/2017;14.54;25.275;1530.425;2675.81;3560.53;388.19
14/12/2017;14.47;25.25;1506.95;2652.01;3556.22;388.91
13/12/2017;14.70;25.43;1524.446;2662.85;3581.75;390.7
12/12/2017;14.855;25.545;1516.117;2664.11;3600.35;391.63
11/12/2017;14.755;25.425;1519.84;2659.99;3582.21;389.05
08/12/2017;14.815;25.27;1521.724;2651.5;3591.45;389.25
07/12/2017;14.915;25.38;1520.469;2636.98;3573.13;386.41
06/12/2017;14.89;25.345;1508.883;2629.27;3561.57;386.32
05/12/2017;14.83;25.34;1516.761;2629.57;3570.57;386.74
04/12/2017;14.775;25.60;1532.414;2639.44;3576.22;387.47
01/12/2017;14.69;25.23;1537.021;2642.22;3527.55;383.97
30/11/2017;14.705;25.35;1544.141;2647.58;3569.93;386.69
29/11/2017;14.80;25.52;1542.297;2626.07;3589.91;387.96
28/11/2017;14.51;25.325;1536.433;2627.04;3583.49;387.02
27/11/2017;14.43;25.095;1513.309;2601.42;3564.02;384.87
24/11/2017;14.455;25.35;1519.163;2602.42;3581.23;386.63
23/11/2017;14.51;25.15;#N/A;#N/A;3572.07;387.12
22/11/2017;14.42;25.20;1516.762;2597.08;3562.65;387.06
21/11/2017;14.38;25.39;1518.89;2599.03;3579.32;388.1
20/11/2017;14.36;24.97;1503.396;2582.14;3561.41;386.39
17/11/2017;14.305;25.14;1492.822;2578.85;3547.46;383.8
16/11/2017;14.49;25.105;1486.881;2585.64;3564.8;384.93
15/11/2017;14.49;24.83;1464.095;2564.62;3545.72;381.96
14/11/2017;14.505;24.85;1471.257;2578.87;3556.38;383.86
13/11/2017;14.575;25.07;1475.068;2584.84;3574.52;386.13
10/11/2017;14.735;25.215;1475.275;2582.3;3593.76;388.69
09/11/2017;14.88;25.295;1475.019;2584.62;3612.5;390.07
08/11/2017;14.785;25.39;1481.734;2594.38;3655.04;394.45
07/11/2017;14.725;25.32;1479.091;2590.64;3658.77;394.65
06/11/2017;14.74;25.365;1497.962;2591.13;3682.36;396.59
03/11/2017;14.635;25.475;1494.91;2587.84;3689.96;396.06
02/11/2017;14.61;26.20;1496.547;2579.85;3688.8;394.94
01/11/2017;14.505;26.245;1492.778;2579.36;3697.4;396.77
31/10/2017;14.51;25.93;1502.773;2575.26;3673.95;395.22
30/10/2017;14.355;25.72;1490.899;2572.83;3662.18;393.91
27/10/2017;14.50;25.755;1508.316;2581.07;3652.23;393.43
26/10/2017;14.45;25.82;1497.459;2560.4;3637.2;391.27
25/10/2017;14.24;25.54;1493.478;2557.15;3591.46;387.13
24/10/2017;14.555;25.60;1500.42;2569.13;3610.69;389.33
23/10/2017;14.62;25.29;1497.492;2564.98;3608.87;390.74
20/10/2017;14.32;25.475;1509.247;2575.21;3605.09;390.13
19/10/2017;14.43;25.315;1502.044;2562.1;3602.08;389.11
18/10/2017;14.235;25.295;1505.144;2561.26;3619.65;391.56
17/10/2017;14.29;25.31;1497.499;2559.36;3607.77;390.44
16/10/2017;14.31;25.365;1502.681;2557.64;3606.27;391.41
13/10/2017;14.43;25.31;1502.658;2553.17;3604.55;391.42
12/10/2017;14.48;25.60;1505.164;2550.93;3605.54;390.28
11/10/2017;14.435;25.825;1506.925;2555.24;3607.39;390.15
10/10/2017;14.405;25.935;1508.005;2550.64;3598.79;390.16
09/10/2017;14.48;26.005;1503.561;2544.73;3610.5;390.21
06/10/2017;14.31;25.94;1510.217;2549.33;3603.32;389.47
05/10/2017;14.35;25.865;1512.088;2552.07;3613.54;391.03
04/10/2017;14.25;25.55;1507.765;2537.74;3594.91;390.4
03/10/2017;14.32;25.60;1511.967;2534.58;3605.73;390.72
02/10/2017;14.44;25.63;1509.472;2529.12;3602.69;390.13
29/09/2017;14.37;25.59;1490.861;2519.36;3594.85;388.16
28/09/2017;14.24;25.31;1488.786;2510.06;3563.64;386.36
27/09/2017;14.25;25.08;1484.813;2507.04;3555.17;385.62
26/09/2017;14.32;24.655;1456.863;2496.84;3536.38;384.03
25/09/2017;14.40;24.765;1451.958;2496.66;3537.81;383.9
22/09/2017;14.39;24.955;1450.781;2502.22;3541.42;383.22
21/09/2017;14.285;24.865;1444.184;2500.6;3539.59;382.88
20/09/2017;14.44;24.685;1445.42;2508.24;3525.55;381.98
19/09/2017;14.335;24.73;1440.404;2506.65;3531.18;382.12
18/09/2017;14.275;24.665;1441.083;2503.87;3526.74;381.95
15/09/2017;14.40;24.55;1431.712;2500.23;3515.55;380.71
14/09/2017;14.48;24.805;1425.023;2495.62;3526.48;381.79
13/09/2017;14.61;24.775;1426.894;2498.37;3523.14;381.34
12/09/2017;14.825;24.64;1423.463;2496.48;3512.56;381.42
11/09/2017;14.925;24.35;1414.828;2488.11;3495.19;379.43
08/09/2017;14.75;23.955;1399.429;2461.43;3447.69;375.51
07/09/2017;14.795;23.855;1398.674;2465.1;3447.66;374.95
06/09/2017;14.41;23.96;1402.196;2465.54;3433.8;373.95
05/09/2017;13.975;24.075;1399.655;2457.85;3420.86;373.71
04/09/2017;14.05;24.35;#N/A;#N/A;3429.98;374.17
01/09/2017;14.10;24.495;1413.571;2476.55;3443.88;376.14
31/08/2017;14.02;24.375;1405.277;2471.65;3421.47;373.88
30/08/2017;13.965;24.255;1391.324;2457.59;3403.71;371.01
29/08/2017;14.025;24.255;1383.681;2446.3;3388.22;368.42
28/08/2017;14.275;24.58;1382.229;2444.24;3421.03;372.29
25/08/2017;14.33;24.79;1377.453;2443.05;3438.55;374.07
24/08/2017;14.50;24.855;1373.875;2438.97;3444.73;374.51
23/08/2017;14.315;24.625;1369.739;2444.04;3438.63;373.92
22/08/2017;14.19;24.71;1371.537;2452.51;3455.59;375.8
21/08/2017;14.06;24.57;1356.905;2428.37;3423.53;372.72
18/08/2017;14.15;24.78;1357.793;2425.55;3446.03;374.2
17/08/2017;14.20;24.805;1358.94;2430.01;3461.97;376.87
16/08/2017;14.08;25.04;1383.534;2468.11;3484.57;379.09
15/08/2017;14.10;24.88;1383.237;2464.61;3461.91;376.5
14/08/2017;13.81;24.76;1394.309;2465.84;3450.66;376.16
11/08/2017;13.56;24.565;1374.231;2441.32;3406.34;372.14
10/08/2017;13.74;24.97;1372.544;2438.21;3433.54;376.05
09/08/2017;13.68;25.34;1396.948;2474.02;3468.45;379.84
08/08/2017;13.835;25.67;1410.151;2474.92;3515.63;382.65
07/08/2017;13.775;25.51;1414.167;2480.91;3505.8;382.01
04/08/2017;13.845;25.47;1412.321;2476.83;3507.41;382.53
03/08/2017;13.65;25.205;1405.229;2472.16;3466.37;378.93
02/08/2017;13.645;25.30;1412.903;2477.57;3459.32;378.63
01/08/2017;13.73;25.12;1428.33;2476.35;3477.39;380.26
31/07/2017;13.605;24.96;1425.144;2470.3;3449.36;377.85
28/07/2017;13.64;25.145;1429.26;2472.1;3467.73;378.34
27/07/2017;13.745;25.28;1433.624;2475.42;3493.14;382.32
26/07/2017;13.70;25.15;1442.279;2477.83;3491.19;382.74
25/07/2017;13.625;24.995;1450.387;2477.13;3473.54;380.77
24/07/2017;13.52;24.635;1438.055;2469.91;3453.17;379.23
21/07/2017;13.57;24.56;1435.839;2472.54;3451.71;380.16
20/07/2017;13.45;24.885;1442.354;2473.45;3499.49;384.07
19/07/2017;13.60;24.965;1441.771;2473.83;3500.28;385.54
18/07/2017;13.29;24.79;1427.614;2460.61;3478.68;382.58
17/07/2017;13.285;25.15;1431.602;2459.14;3516.35;386.86
14/07/2017;13.315;25.215;1428.817;2459.27;3525.94;386.84
13/07/2017;13.33;25.33;1425.661;2447.83;3527.83;386.14
12/07/2017;13.325;25.125;1424.321;2443.25;3515.23;384.9
11/07/2017;13.045;25.03;1413.054;2425.53;3464.48;379.15
10/07/2017;13.16;25.175;1408.475;2427.43;3478.06;381.64
07/07/2017;13.095;25.00;1415.835;2425.18;3463.84;380.18
06/07/2017;13.10;24.81;1400.815;2409.75;3462.06;380.43
05/07/2017;13.285;24.63;1420.147;2432.54;3478.41;382.99
04/07/2017;13.355;24.525;#N/A;#N/A;3479.47;382.3
03/07/2017;13.44;24.565;1426.682;2429.01;3491.81;383.41
30/06/2017;13.215;23.95;1415.359;2423.41;3441.88;379.37
29/06/2017;13.40;24.165;1416.199;2419.7;3471.33;380.66
28/06/2017;13.655;24.17;1425.269;2440.69;3535.7;385.82
27/06/2017;13.675;23.885;1403.522;2419.38;3538.32;385.98
26/06/2017;13.985;23.99;1416.64;2439.07;3561.76;389.05
23/06/2017;13.915;23.92;1414.778;2438.3;3543.68;387.62
22/06/2017;13.785;24.02;1404.538;2434.5;3555.76;388.53
21/06/2017;13.82;24.045;1399.255;2435.61;3554.35;388.5
20/06/2017;13.92;24.27;1402.968;2437.03;3560.66;389.21
19/06/2017;14.00;24.295;1418.081;2453.46;3579.58;391.94
16/06/2017;14.015;24.225;1406.728;2433.15;3543.88;388.6
15/06/2017;13.93;23.925;1410.084;2432.46;3525.46;386.05
14/06/2017;13.84;24.045;1417.573;2437.92;3547.15;387.58
13/06/2017;13.57;24.10;1425.985;2440.35;3557.87;388.75
12/06/2017;13.655;24.07;1419.211;2429.39;3543.95;386.62
09/06/2017;13.93;24.025;1421.707;2431.77;3586.07;390.39
08/06/2017;13.985;23.755;1415.612;2433.79;3563.88;389.15
07/06/2017;13.73;23.525;1396.674;2433.14;3548.84;389.18
06/06/2017;13.60;23.585;1394.899;2429.33;3554.18;389.4
05/06/2017;13.46;23.845;1396.451;2436.1;3579.55;392.04
02/06/2017;13.50;23.885;1405.387;2439.07;3591.82;392.55
01/06/2017;13.525;23.845;1396.06;2430.06;3567.02;391.66
31/05/2017;13.585;23.74;1370.208;2411.8;3554.59;389.99
30/05/2017;13.37;23.715;1371.193;2412.91;3561.22;390.5
29/05/2017;13.255;23.885;#N/A;#N/A;3578.95;391.25
26/05/2017;13.24;23.705;1382.244;2415.82;3579.02;391.35
25/05/2017;13.22;23.845;1383.388;2415.07;3584.55;392.14
24/05/2017;13.30;23.985;1382.509;2404.39;3586.62;392.37
23/05/2017;13.50;24.03;1380.982;2398.42;3595.03;392.02
22/05/2017;13.465;23.815;1377.139;2394.02;3576.53;391.14
19/05/2017;13.48;23.79;1367.33;2381.73;3587.01;391.51
18/05/2017;13.395;23.565;1361.077;2365.72;3562.22;389.19
17/05/2017;13.48;23.825;1355.889;2357.03;3584.83;391.14
16/05/2017;13.73;24.23;1394.683;2400.67;3641.89;395.91
15/05/2017;13.92;24.40;1393.923;2402.32;3641.88;395.97
12/05/2017;13.80;24.235;1382.77;2390.9;3637.52;395.63
11/05/2017;13.82;24.275;1390.196;2394.44;3623.55;394.39
10/05/2017;14.025;24.47;1399.589;2399.63;3645.74;396.45
09/05/2017;14.00;24.51;1391.864;2396.92;3649.08;395.81
08/05/2017;13.815;24.645;1391.639;2399.38;3642.11;394.04
05/05/2017;13.83;25.00;1396.995;2399.29;3658.79;394.54
04/05/2017;13.86;25.80;1388.846;2389.52;3627.88;391.98
03/05/2017;13.325;25.165;1390.922;2388.13;3586.25;389.37
02/05/2017;13.18;24.915;1399.362;2391.17;3578.21;389.53
28/04/2017;12.95;24.51;1400.428;2384.2;3559.59;387.09
27/04/2017;13.00;24.42;1417.127;2388.77;3563.29;387.79
26/04/2017;13.095;24.74;1419.431;2387.45;3578.71;388.73
25/04/2017;13.23;25.00;1411.077;2388.61;3583.16;386.91
24/04/2017;13.425;25.03;1397.942;2374.15;3577.38;386.09
21/04/2017;12.785;23.495;1379.854;2348.69;3440.27;378.12
20/04/2017;12.82;23.29;1384.15;2355.84;3440.03;378.06
19/04/2017;12.805;22.845;1367.133;2338.17;3420.99;377.24
18/04/2017;12.81;22.79;1361.894;2342.19;3409.78;376.35
13/04/2017;13.165;23.25;1345.244;2328.95;3448.26;380.58
12/04/2017;13.315;23.58;1359.199;2344.93;3468.51;381.9
11/04/2017;13.27;23.63;1376.946;2353.78;3470.04;381.18
10/04/2017;13.315;23.65;1367.085;2357.16;3480.44;381.25
07/04/2017;13.45;23.68;1364.563;2355.54;3495.8;381.26
06/04/2017;13.405;23.83;1364.426;2357.49;3489.57;380.77
05/04/2017;13.29;23.70;1352.143;2352.95;3472.58;380.09
04/04/2017;13.145;23.855;1368.175;2360.16;3481.66;380.03
03/04/2017;13.17;23.925;1369.668;2358.84;3472.94;379.29
31/03/2017;13.28;24.255;1385.92;2362.72;3500.93;381.14
30/03/2017;13.00;24.215;1382.345;2368.06;3481.58;380.46
29/03/2017;13.10;24.045;1371.645;2361.13;3475.27;378.53
28/03/2017;12.725;23.875;1367.261;2358.57;3465.07;377.3
27/03/2017;12.60;23.705;1357.321;2341.59;3437.14;375.01
24/03/2017;12.58;23.55;1354.642;2343.98;3444.15;376.51
23/03/2017;12.55;23.64;1353.425;2345.96;3452.18;377.2
22/03/2017;12.47;23.485;1345.598;2348.45;3420.7;374.03
21/03/2017;12.48;23.925;1346.546;2344.02;3429.62;375.67
20/03/2017;12.48;23.84;1384.096;2373.47;3437.48;377.68
17/03/2017;12.48;23.865;1391.524;2378.25;3448.41;378.32
16/03/2017;12.50;23.925;1386.029;2381.38;3439.96;377.73
15/03/2017;12.505;23.83;1382.83;2385.26;3409.32;375.1
14/03/2017;12.455;23.73;1362.379;2365.45;3399.43;373.46
13/03/2017;12.625;23.93;1370.285;2373.47;3415.49;374.64
10/03/2017;12.56;23.92;1365.265;2372.6;3416.27;373.23
09/03/2017;12.72;24.01;1360.119;2364.87;3409.89;372.89
08/03/2017;12.595;23.725;1366.039;2362.98;3389.62;372.58
07/03/2017;12.665;23.58;1374.876;2368.39;3385.12;372.27
06/03/2017;12.75;23.57;1384.245;2375.31;3387.46;373.27
03/03/2017;12.795;23.605;1394.127;2383.12;3403.39;375.23
02/03/2017;12.605;23.20;1395.668;2381.92;3384.71;375.61
01/03/2017;11.645;23.04;1413.635;2395.96;3390.2;375.69
28/02/2017;11.54;22.27;1386.684;2363.64;3319.61;370.24
27/02/2017;11.505;22.07;1407.97;2369.75;3309.3;369.52
